County_State,CAGR
"Vermillion County, IN",
"Lawrence County, IL",
"Brown County, IN",
"Redwood County, MN",
"Grayson County, VA",
"Roseau County, MN",
"Tipton County, IN",
"Alleghany County, VA",
"Page County, IA",
"Pecos County, TX",
"Torrance County, NM",
"Hamilton County, IA",
"Sibley County, MN",
"Pike County, IL",
"Gogebic County, MI",
"Karnes County, TX",
"Clay County, SD",
"Gasconade County, MO",
"LaSalle Parish, LA",
"Renville County, MN",
"Wetzel County, WV",
"San Juan County, UT",
"Dent County, MO",
"Reeves County, TX",
"Knott County, KY",
"Smith County, MS",
"Saline County, NE",
"Massac County, IL",
"Dickenson County, VA",
"Clay County, AL",
"Noble County, OH",
"York County, NE",
"Atoka County, OK",
"Price County, WI",
"Walthall County, MS",
"White County, IL",
"Morgan County, OH",
"Lamar County, AL",
"Winn Parish, LA",
"Washington County, IL",
"Glacier County, MT",
"Chowan County, NC",
"Morgan County, KY",
"McKenzie County, ND",
"Trinity County, TX",
"Greene County, MS",
"Izard County, AR",
"Breathitt County, KY",
"Ford County, IL",
"Bamberg County, SC",
"Monroe County, OH",
"Calhoun County, MS",
"Hughes County, OK",
"Osage County, MO",
"Clay County, IL",
"Pend Oreille County, WA",
"Crenshaw County, AL",
"Jackson County, KS",
"Lewis County, KY",
"Johnson County, IL",
"Mason County, IL",
"Amelia County, VA",
"Big Horn County, MT",
"Cass County, IA",
"Lamb County, TX",
"Bienville Parish, LA",
"Shoshone County, ID",
"Crawford County, MI",
"Lincoln County, AR",
"Cass County, IL",
"Jackson County, KY",
"Mississippi County, MO",
"Tallahatchie County, MS",
"Millard County, UT",
"Vinton County, OH",
"Choctaw County, AL",
"Amite County, MS",
"Braxton County, WV",
"Goshen County, WY",
"Madison County, MO",
"Yalobusha County, MS",
"Newton County, TX",
"Camp County, TX",
"Sumter County, AL",
"Butler County, KY",
"Dawson County, TX",
"Stone County, AR",
"Menard County, IL",
"Pamlico County, NC",
"Pike County, IN",
"Union County, IA",
"Greene County, IL",
"Morgan County, UT",
"Crawford County, GA",
"Little River County, AR",
"Fulton County, AR",
"Lawrence County, MS",
"Rains County, TX",
"Lunenburg County, VA",
"Custer County, MT",
"Northumberland County, VA",
"Linn County, MO",
"Terry County, TX",
"Marion County, KS",
"Magoffin County, KY",
"Owyhee County, ID",
"Douglas County, MO",
"Marshall County, IL",
"Conecuh County, AL",
"Barton County, MO",
"Red River County, TX",
"Juab County, UT",
"DeKalb County, MO",
"Perry County, MS",
"Charlotte County, VA",
"Sierra County, NM",
"Teton County, ID",
"Cottonwood County, MN",
"Greensville County, VA",
"Fergus County, MT",
"Wabash County, IL",
"Martin County, KY",
"Montgomery County, MO",
"Richland County, MT",
"Jefferson Davis County, MS",
"Lake County, SD",
"Wayne County, MO",
"Watonwan County, MN",
"Pope County, MN",
"Green County, KY",
"Ripley County, MO",
"Washita County, OK",
"Sussex County, VA",
"Pushmataha County, OK",
"Roosevelt County, MT",
"Saint Helena Parish, LA",
"Barnes County, ND",
"North Slope Borough, AK",
"Box Butte County, NE",
"Mackinac County, MI",
"Lincoln County, WA",
"Bollinger County, MO",
"Wilcox County, AL",
"Custer County, NE",
"Leslie County, KY",
"Colfax County, NE",
"Bradley County, AR",
"Cumberland County, IL",
"Carbon County, MT",
"Washington County, ID",
"Noxubee County, MS",
"Chicot County, AR",
"Bullock County, AL",
"Ralls County, MO",
"Madison Parish, LA",
"Roberts County, SD",
"Clay County, TX",
"Pike County, AR",
"Nemaha County, KS",
"Holt County, NE",
"Butte County, SD",
"Howard County, MO",
"Ochiltree County, TX",
"Carroll County, MS",
"Keokuk County, IA",
"Lewis County, MO",
"Jackson County, MN",
"Duval County, TX",
"Marshall County, KS",
"Sabine County, TX",
"West Carroll Parish, LA",
"Tunica County, MS",
"Montgomery County, MS",
"Webster County, MS",
"Zavala County, TX",
"Runnels County, TX",
"Martin County, IN",
"Switzerland County, IN",
"Emery County, UT",
"Swift County, MN",
"Mountrail County, ND",
"Stevens County, MN",
"Cumberland County, VA",
"Linn County, KS",
"Valdez Cordova Borough, AK",
"Grand County, UT",
"Yellow Medicine County, MN",
"Iron County, MO",
"McCormick County, SC",
"Cheyenne County, NE",
"Greenlee County, AZ",
"Brown County, KS",
"Rice County, KS",
"Deer Lodge County, MT",
"Clinton County, KY",
"Pipestone County, MN",
"Charles Mix County, SD",
"Jasper County, IL",
"Pratt County, KS",
"Kemper County, MS",
"Forest County, WI",
"Catahoula Parish, LA",
"Claiborne County, MS",
"Marshall County, MN",
"Cloud County, KS",
"Cuming County, NE",
"Dawson County, MT",
"Stillwater County, MT",
"Alger County, MI",
"Mitchell County, TX",
"Richmond County, VA",
"Oregon County, MO",
"Dimmit County, TX",
"Greene County, IA",
"Sublette County, WY",
"Woods County, OK",
"Wilson County, KS",
"Wilkinson County, MS",
"Perry County, AL",
"Jenkins County, GA",
"Quay County, NM",
"Ozark County, MO",
"Lucas County, IA",
"Monroe County, MO",
"Turner County, SD",
"Platte County, WY",
"Carroll County, MO",
"Clearwater County, MN",
"Kiowa County, OK",
"Sitka Borough, AK",
"Trimble County, KY",
"Madison County, MT",
"Jack County, TX",
"Rosebud County, MT",
"Maries County, MO",
"Knox County, NE",
"Warren County, IN",
"Hickory County, MO",
"Daviess County, MO",
"Webster County, WV",
"Mercer County, ND",
"Cedar County, NE",
"Tyler County, WV",
"Dawes County, NE",
"Coffey County, KS",
"Custer County, SD",
"Butler County, NE",
"Prairie County, AR",
"Atkinson County, GA",
"Choctaw County, MS",
"Harrison County, MO",
"Murray County, MN",
"Hamilton County, TX",
"Oscoda County, MI",
"Clay County, WV",
"Lake County, OR",
"Clay County, KS",
"Traill County, ND",
"Liberty County, FL",
"San Augustine County, TX",
"Humphreys County, MS",
"Thomas County, KS",
"Richardson County, NE",
"Greene County, AL",
"Coleman County, TX",
"Anderson County, KS",
"Red River Parish, LA",
"Washakie County, WY",
"Decatur County, IA",
"Yoakum County, TX",
"Franklin County, MS",
"Benton County, MS",
"McCulloch County, TX",
"Kane County, UT",
"Cleveland County, AR",
"Dade County, MO",
"Valley County, MT",
"Grant County, SD",
"Doniphan County, KS",
"Gilmer County, WV",
"East Carroll Parish, LA",
"Kingman County, KS",
"Chariton County, MO",
"Grant County, KS",
"Elliott County, KY",
"Hutchinson County, SD",
"Newton County, AR",
"Wallowa County, OR",
"Pepin County, WI",
"Lexington City, VA",
"Jefferson County, MS",
"Lee County, KY",
"Ferry County, WA",
"Van Buren County, IA",
"Shannon County, MO",
"Dallam County, TX",
"Broadwater County, MT",
"Forest County, PA",
"Brooks County, TX",
"Union County, IN",
"Pocahontas County, IA",
"Goliad County, TX",
"Kit Carson County, CO",
"Swisher County, TX",
"Blaine County, MT",
"Nemaha County, NE",
"Bon Homme County, SD",
"Ida County, IA",
"Fall River County, SD",
"Bailey County, TX",
"Beaver County, UT",
"La Salle County, TX",
"Powell County, MT",
"Schuyler County, IL",
"Pembina County, ND",
"Monroe County, AR",
"Weston County, WY",
"Wabaunsee County, KS",
"Southeast Fairbanks Borough, AK",
"Thurston County, NE",
"Childress County, TX",
"Russell County, KS",
"Galax City, VA",
"Pershing County, NV",
"Wolfe County, KY",
"Clark County, MO",
"Buena Vista City, VA",
"Norman County, MN",
"Wilkin County, MN",
"Henderson County, IL",
"Howard County, NE",
"Bottineau County, ND",
"Calhoun County, WV",
"Spink County, SD",
"Ellsworth County, KS",
"Lafayette County, AR",
"Pawnee County, KS",
"Moody County, SD",
"Brown County, IL",
"Presidio County, TX",
"Antelope County, NE",
"Bland County, VA",
"Edwards County, IL",
"Gentry County, MO",
"Teton County, MT",
"Menifee County, KY",
"Reynolds County, MO",
"Hamlin County, SD",
"Clay County, NE",
"Benson County, ND",
"Greenwood County, KS",
"Sullivan County, MO",
"Grant County, MN",
"Cumberland County, KY",
"Crowley County, CO",
"Pondera County, MT",
"Sherman County, KS",
"Taylor County, IA",
"Ohio County, IN",
"Chouteau County, MT",
"Ontonagon County, MI",
"Mitchell County, KS",
"Ottawa County, KS",
"San Saba County, TX",
"Alfalfa County, OK",
"Garza County, TX",
"Gray County, KS",
"Covington City, VA",
"Ransom County, ND",
"McCook County, SD",
"Lincoln County, MN",
"Putnam County, IL",
"Dixon County, NE",
"Tripp County, SD",
"Lynn County, TX",
"Cook County, MN",
"Fillmore County, NE",
"Greer County, OK",
"Washington County, KS",
"Harper County, KS",
"Luce County, MI",
"Cherry County, NE",
"Day County, SD",
"Floyd County, TX",
"Hartley County, TX",
"Alexander County, IL",
"Norton County, KS",
"Stark County, IL",
"Mahnomen County, MN",
"McHenry County, ND",
"Haskell County, TX",
"Boone County, NE",
"Morris County, KS",
"Carter County, MO",
"Walworth County, SD",
"Hansford County, TX",
"Stevens County, KS",
"Atchison County, MO",
"Johnson County, NE",
"Pulaski County, IL",
"Wirt County, WV",
"Delta County, TX",
"Brule County, SD",
"Polk County, NE",
"Martin County, TX",
"Lincoln County, ID",
"Scott County, KS",
"Big Stone County, MN",
"Sheridan County, NE",
"Kingsbury County, SD",
"Beaver County, OK",
"Wheeler County, TX",
"Garfield County, UT",
"Thayer County, NE",
"Gallatin County, IL",
"Phillips County, KS",
"Dickey County, ND",
"Toole County, MT",
"Rooks County, KS",
"Scott County, IL",
"Craig County, VA",
"Jim Hogg County, TX",
"Washington County, CO",
"Carlisle County, KY",
"Musselshell County, MT",
"Calhoun County, AR",
"Scotland County, MO",
"Ringgold County, IA",
"Putnam County, MO",
"Republic County, KS",
"Hyde County, NC",
"Hot Springs County, WY",
"Furnas County, NE",
"Cameron County, PA",
"Morrill County, NE",
"Dewey County, OK",
"Florence County, WI",
"Calhoun County, IL",
"Hickman County, KY",
"Mills County, TX",
"Oneida County, ID",
"Phillips County, CO",
"Marshall County, SD",
"Adams County, ID",
"Menominee County, WI",
"Kimble County, TX",
"Holt County, MO",
"Deuel County, SD",
"Custer County, ID",
"Tensas Parish, LA",
"Bath County, VA",
"Phillips County, MT",
"Hidalgo County, NM",
"Kittson County, MN",
"Barber County, KS",
"Lamoure County, ND",
"Sharkey County, MS",
"Nuckolls County, NE",
"Union County, NM",
"Stafford County, KS",
"Owsley County, KY",
"Schuyler County, MO",
"Meade County, KS",
"Dunn County, ND",
"Wells County, ND",
"Valley County, NE",
"Kearny County, KS",
"Edmunds County, SD",
"Columbia County, WA",
"Corson County, SD",
"Mason County, TX",
"Red Lake County, MN",
"Sargent County, ND",
"Pope County, IL",
"Haskell County, KS",
"Clark County, SD",
"Knox County, MO",
"Lake of the Woods County, MN",
"Cavalier County, ND",
"Fisher County, TX",
"Hardin County, IL",
"Adams County, IA",
"Norton City, VA",
"Chase County, NE",
"Petersburg Borough, AK",
"Lewis County, ID",
"Smith County, KS",
"Kimball County, NE",
"Catron County, NM",
"Hardeman County, TX",
"Mercer County, MO",
"Sheridan County, MT",
"Costilla County, CO",
"Osborne County, KS",
"Baylor County, TX",
"Roger Mills County, OK",
"Hemphill County, TX",
"Webster County, NE",
"Tyrrell County, NC",
"Sutton County, TX",
"Bennett County, SD",
"Foster County, ND",
"Chautauqua County, KS",
"Nance County, NE",
"Knox County, TX",
"Reagan County, TX",
"Traverse County, MN",
"Harper County, OK",
"Upton County, TX",
"Granite County, MT",
"Emmons County, ND",
"Coke County, TX",
"Donley County, TX",
"Harlan County, NE",
"Kinney County, TX",
"Concho County, TX",
"Woodson County, KS",
"Shackelford County, TX",
"Lipscomb County, TX",
"Fallon County, MT",
"Hand County, SD",
"Nelson County, ND",
"Bowman County, ND",
"Sherman County, NE",
"Perkins County, SD",
"Stanley County, SD",
"Lincoln County, KS",
"Collingsworth County, TX",
"Crockett County, TX",
"Baker County, GA",
"Jewell County, KS",
"Franklin County, NE",
"Edwards County, KS",
"Glascock County, GA",
"Rush County, KS",
"Hall County, TX",
"Jackson County, SD",
"Perkins County, NE",
"Real County, TX",
"Trego County, KS",
"Decatur County, KS",
"Logan County, KS",
"Gove County, KS",
"Brown County, NE",
"Morton County, KS",
"Ness County, KS",
"Cheyenne County, KS",
"Hitchcock County, NE",
"Potter County, SD",
"Chase County, KS",
"Hamilton County, KS",
"Pawnee County, NE",
"Cochran County, TX",
"Harmon County, OK",
"Rawlins County, KS",
"Rich County, UT",
"Hettinger County, ND",
"Wayne County, UT",
"Niobrara County, WY",
"Elk County, KS",
"Sedgwick County, CO",
"Sheridan County, KS",
"Kiowa County, KS",
"Graham County, KS",
"Kidder County, ND",
"Eddy County, ND",
"Sanborn County, SD",
"Sherman County, TX",
"Renville County, ND",
"Miner County, SD",
"Dolores County, CO",
"Garfield County, WA",
"Cimarron County, OK",
"Griggs County, ND",
"Adams County, ND",
"Highland County, VA",
"Greeley County, NE",
"Culberson County, TX",
"Robertson County, KY",
"Towner County, ND",
"Burke County, ND",
"Wichita County, KS",
"Wrangell Borough, AK",
"Haines Borough, AK",
"Stanton County, KS",
"Wheatland County, MT",
"Liberty County, MT",
"Jeff Davis County, TX",
"Worth County, MO",
"Judith Basin County, MT",
"Clark County, KS",
"Menard County, TX",
"Armstrong County, TX",
"Gilliam County, OR",
"Meagher County, MT",
"Dundy County, NE",
"Garfield County, NE",
"Deuel County, NE",
"De Baca County, NM",
"Hodgeman County, KS",
"Oliver County, ND",
"Boyd County, NE",
"Golden Valley County, ND",
"Gosper County, NE",
"Jerauld County, SD",
"Comanche County, KS",
"McCone County, MT",
"Sherman County, OR",
"Powder River County, MT",
"Daniels County, MT",
"Garden County, NE",
"Cheyenne County, CO",
"Eureka County, NV",
"Dickens County, TX",
"Cottle County, TX",
"Irion County, TX",
"Campbell County, SD",
"Wallace County, KS",
"Lane County, KS",
"Wheeler County, OR",
"Throckmorton County, TX",
"Kiowa County, CO",
"Sterling County, TX",
"Stonewall County, TX",
"Carter County, MT",
"Sheridan County, ND",
"Rock County, NE",
"Sully County, SD",
"Motley County, TX",
"Briscoe County, TX",
"Greeley County, KS",
"Prairie County, MT",
"Glasscock County, TX",
"Harding County, SD",
"Foard County, TX",
"Sioux County, NE",
"Camas County, ID",
"Wibaux County, MT",
"Terrell County, TX",
"Garfield County, MT",
"Keya Paha County, NE",
"Hayes County, NE",
"Logan County, NE",
"Hinsdale County, CO",
"Clark County, ID",
"Golden Valley County, MT",
"Mineral County, CO",
"Wheeler County, NE",
"Grant County, NE",
"Hooker County, NE",
"San Juan County, CO",
"Treasure County, MT",
"Loup County, NE",
"Banner County, NE",
"Daggett County, UT",
"Thomas County, NE",
"McPherson County, NE",
"Petroleum County, MT",
