,GeoName,Income,Year,GeoFips
30196,"Paulding, GA",40393,2019,13223
30197,"Alpena, MI",40390,2019,26007
30198,"Bear Lake, ID",40389,2019,16007
30199,"Grant, WA",40385,2019,53025
30200,"Grant, AR",40373,2019,05053
30201,"Bates, MO",40365,2019,29013
30202,"Faulkner, AR",40361,2019,05045
30203,"Cattaraugus, NY",40349,2019,36009
30204,"Charles Mix, SD",40343,2019,46023
30205,"Warren, IL",40331,2019,17187
30206,"Essex, VT",40314,2019,50009
30207,"Pickett, TN",40308,2019,47137
30208,"Camp, TX",40307,2019,48063
30209,"Marshall, TN",40305,2019,47117
30210,"Jefferson, OH",40300,2019,39081
30211,"Fayette, IN",40294,2019,18041
30212,"Lawrence, OH",40285,2019,39087
30213,"Dawson, TX",40269,2019,48115
30214,"Lowndes, MS",40255,2019,28087
30215,"Anderson, KS",40255,2019,20003
30216,"Iberia, LA",40254,2019,22045
30217,"Stanly, NC",40252,2019,37167
30218,"Clark, KY",40245,2019,21049
30219,"McDonough, IL",40235,2019,17109
30220,"Perkins, SD",40230,2019,46105
30221,"Lake, CA",40226,2019,06033
30222,"Baca, CO",40222,2019,08009
30223,"Bradley, AR",40218,2019,05011
30224,"Brown, TX",40204,2019,48049
30225,"Coal, OK",40198,2019,40029
30226,"Wicomico, MD",40195,2019,24045
30227,"Whitfield, GA",40193,2019,13313
30228,"Washington + Bristol, VA*",40192,2019,51953
30229,"Kleberg, TX",40192,2019,48273
30230,"Craig, VA",40189,2019,51045
30231,"Newberry, SC",40188,2019,45071
30232,"Bartow, GA",40187,2019,13015
30233,"Pottawatomie, OK",40184,2019,40125
30234,"Fannin, GA",40184,2019,13111
30235,"Lauderdale, MS",40184,2019,28075
30236,"Giles, VA",40171,2019,51071
30237,"Watauga, NC",40167,2019,37189
30238,"Franklin, TN",40162,2019,47051
30239,"Roosevelt, NM",40155,2019,35041
30240,"Deer Lodge, MT",40133,2019,30023
30241,"Dickens, TX",40124,2019,48125
30242,"Hinds, MS",40118,2019,28049
30243,"Lewis, WV",40118,2019,54041
30244,"Lyon, NV",40117,2019,32019
30245,"Obion, TN",40099,2019,47131
30246,"Lenawee, MI",40098,2019,26091
30247,"Seneca, OH",40098,2019,39147
30248,"Limestone, TX",40095,2019,48293
30249,"Tehama, CA",40081,2019,06103
30250,"Van Buren, IA",40072,2019,19177
30251,"Marion, TN",40039,2019,47115
30252,"Bradley, TN",40038,2019,47011
30253,"Ontonagon, MI",40033,2019,26131
30254,"Umatilla, OR",40031,2019,41059
30255,"Harding, NM",40030,2019,35021
30256,"Angelina, TX",40026,2019,48005
30257,"Marquette, MI",40017,2019,26103
30258,"Mason, KY",40015,2019,21161
30259,"Calhoun, MI",40010,2019,26025
30260,"McLean, KY",40008,2019,21149
30261,"Jefferson, IL",40005,2019,17081
30262,"Callaway, MO",39993,2019,29027
30263,"Bibb, GA",39990,2019,13021
30264,"Franklin, ME",39986,2019,23007
30265,"McIntosh, GA",39985,2019,13191
30266,"Cheboygan, MI",39963,2019,26031
30267,"Colfax, NM",39960,2019,35007
30268,"Aurora, SD",39957,2019,46003
30269,"Ballard, KY",39957,2019,21007
30270,"Juneau, WI",39955,2019,55057
30271,"Benson, ND",39952,2019,38005
30272,"Cumberland, NJ",39945,2019,34011
30273,"Klamath, OR",39924,2019,41035
30274,"Newport News (Independent City), VA",39921,2019,51700
30275,"Towns, GA",39910,2019,13281
30276,"Hopkins, KY",39907,2019,21107
30277,"Nance, NE",39904,2019,31125
30278,"Cullman, AL",39901,2019,01043
30279,"Twin Falls, ID",39899,2019,16083
30280,"Granville, NC",39888,2019,37077
30281,"Lake, MT",39867,2019,30047
30282,"Alexander, IL",39854,2019,17003
30283,"Portsmouth (Independent City), VA",39852,2019,51740
30284,"Tulare, CA",39834,2019,06107
30285,"Live Oak, TX",39832,2019,48297
30286,"Golden Valley, ND",39827,2019,38033
30287,"Cooper, MO",39825,2019,29053
30288,"Stevens, WA",39825,2019,53065
30289,"Trimble, KY",39823,2019,21223
30290,"Trumbull, OH",39817,2019,39155
30291,"Vermilion, IL",39801,2019,17183
30292,"Rusk, TX",39780,2019,48401
30293,"Chaves, NM",39774,2019,35005
30294,"Jackson, WV",39768,2019,54035
30295,"Hocking, OH",39768,2019,39073
30296,"Henry, GA",39762,2019,13151
30297,"Ralls, MO",39754,2019,29173
30298,"Deuel, NE",39746,2019,31049
30299,"Minidoka, ID",39730,2019,16067
30300,"Nowata, OK",39729,2019,40105
30301,"Norfolk (Independent City), VA",39722,2019,51710
30302,"Marengo, AL",39720,2019,01091
30303,"Floyd, VA",39717,2019,51063
30304,"Sumter, SC",39696,2019,45085
30305,"Smith, MS",39696,2019,28129
30306,"Trigg, KY",39695,2019,21221
30307,"Adams, IN",39685,2019,18001
30308,"Surry, NC",39671,2019,37171
30309,"McCulloch, TX",39671,2019,48307
30310,"Presque Isle, MI",39668,2019,26141
30311,"Juab, UT",39668,2019,49023
30312,"Pasquotank, NC",39666,2019,37139
30313,"Clay, SD",39663,2019,46027
30314,"West Feliciana, LA",39654,2019,22125
30315,"Lyon, KS",39640,2019,20111
30316,"Craig, OK",39628,2019,40035
30317,"Caldwell, MO",39621,2019,29025
30318,"Lumpkin, GA",39619,2019,13187
30319,"Cass, TX",39616,2019,48067
30320,"Val Verde, TX",39604,2019,48465
30321,"Manistee, MI",39597,2019,26101
30322,"Lowndes, AL",39591,2019,01085
30323,"Arenac, MI",39587,2019,26011
30324,"Person, NC",39585,2019,37145
30325,"Richland, OH",39583,2019,39139
30326,"Christian, IL",39580,2019,17021
30327,"Ouachita, LA",39575,2019,22073
30328,"Cass, IN",39573,2019,18017
30329,"Lake, CO",39572,2019,08065
30330,"Delta, MI",39571,2019,26041
30331,"Meade, KY",39554,2019,21163
30332,"Stokes, NC",39553,2019,37169
30333,"Piscataquis, ME",39545,2019,23021
30334,"Mifflin, PA",39516,2019,42087
30335,"Frontier, NE",39515,2019,31063
30336,"Gibson, TN",39513,2019,47053
30337,"Ouachita, AR",39511,2019,05103
30338,"Acadia, LA",39498,2019,22001
30339,"Livingston, KY",39479,2019,21139
30340,"Cumberland, KY",39470,2019,21057
30341,"Wheatland, MT",39469,2019,30107
30342,"Jasper, MO",39468,2019,29097
30343,"Yadkin, NC",39468,2019,37197
30344,"Pueblo, CO",39467,2019,08101
30345,"Jasper, GA",39466,2019,13159
30346,"Pulaski, VA",39462,2019,51155
30347,"Orleans, NY",39449,2019,36073
30348,"Linn, MO",39448,2019,29115
30349,"Jackson, IL",39445,2019,17077
30350,"Cochran, TX",39445,2019,48079
30351,"Alleghany, NC",39432,2019,37005
30352,"Garfield, UT",39419,2019,49017
30353,"Edgefield, SC",39411,2019,45037
30354,"Jackson, MI",39408,2019,26075
30355,"Cleburne, AR",39402,2019,05023
30356,"Pike, OH",39401,2019,39131
30357,"St. Martin, LA",39398,2019,22099
30358,"Washington, CO",39396,2019,08121
30359,"McCormick, SC",39387,2019,45065
30360,"Love, OK",39384,2019,40085
30361,"Gem, ID",39367,2019,16045
30362,"Dallas, AR",39367,2019,05039
30363,"Cloud, KS",39362,2019,20029
30364,"Perry, OH",39358,2019,39127
30365,"Wadena, MN",39349,2019,27159
30366,"Upshur, TX",39347,2019,48459
30367,"Huntingdon, PA",39340,2019,42061
30368,"Newton, MO",39329,2019,29145
30369,"Ashtabula, OH",39322,2019,39007
30370,"Pittsburg, OK",39320,2019,40121
30371,"Page, VA",39316,2019,51139
30372,"Randolph, IL",39312,2019,17157
30373,"Adams, WA",39309,2019,53001
30374,"Saline, IL",39306,2019,17165
30375,"Union, IN",39301,2019,18161
30376,"Mobile, AL",39285,2019,01097
30377,"Webster, KY",39274,2019,21233
30378,"Kern, CA",39271,2019,06029
30379,"Nacogdoches, TX",39268,2019,48347
30380,"Twiggs, GA",39266,2019,13289
30381,"Washington, IN",39254,2019,18175
30382,"Terrell, GA",39245,2019,13273
30383,"Muskegon, MI",39240,2019,26121
30384,"Union, GA",39239,2019,13291
30385,"Phelps, MO",39228,2019,29161
30386,"Caddo, OK",39225,2019,40015
30387,"Boyle, KY",39208,2019,21021
30388,"Wayne, IL",39200,2019,17191
30389,"Fayette, OH",39194,2019,39047
30390,"Wakulla, FL",39183,2019,12129
30391,"Cumberland, NC",39179,2019,37051
30392,"Columbiana, OH",39162,2019,39029
30393,"Humphreys, TN",39161,2019,47085
30394,"Randolph, NC",39154,2019,37151
30395,"Hernando, FL",39148,2019,12053
30396,"Rowan, NC",39146,2019,37159
30397,"Duchesne, UT",39146,2019,49013
30398,"Bladen, NC",39145,2019,37017
30399,"Clay, MS",39144,2019,28025
30400,"Randolph, WV",39140,2019,54083
30401,"Appanoose, IA",39137,2019,19007
30402,"Hardin, IL",39134,2019,17069
30403,"Cowley, KS",39121,2019,20035
30404,"Owyhee, ID",39115,2019,16073
30405,"Ashland, OH",39113,2019,39005
30406,"Anderson, KY",39113,2019,21005
30407,"Navarro, TX",39113,2019,48349
30408,"Van Zandt, TX",39106,2019,48467
30409,"Iosco, MI",39099,2019,26069
30410,"Tooele, UT",39095,2019,49045
30411,"Alexander, NC",39092,2019,37003
30412,"Adams, ID",39089,2019,16003
30413,"Putnam, IN",39086,2019,18133
30414,"Chouteau, MT",39085,2019,30015
30415,"Hart, GA",39081,2019,13147
30416,"Graves, KY",39067,2019,21083
30417,"Dinwiddie, Colonial Heights + Petersburg, VA*",39064,2019,51918
30418,"Clay, IL",39056,2019,17025
30419,"Citrus, FL",39048,2019,12017
30420,"Osceola, MI",39044,2019,26133
30421,"Lee, AL",39042,2019,01081
30422,"Madera, CA",39040,2019,06039
30423,"Prowers, CO",39018,2019,08099
30424,"Franklin, WA",39012,2019,53021
30425,"Lincoln, MS",39000,2019,28085
30426,"Grant, WV",38998,2019,54023
30427,"Calhoun, AR",38996,2019,05013
30428,"Freestone, TX",38972,2019,48161
30429,"Clarke, IA",38969,2019,19039
30430,"Bertie, NC",38959,2019,37015
30431,"Lincoln, LA",38957,2019,22061
30432,"Pine, MN",38957,2019,27115
30433,"Davis, IA",38955,2019,19051
30434,"Bannock, ID",38944,2019,16005
30435,"Livingston, MO",38944,2019,29117
30436,"Phillips, MT",38940,2019,30071
30437,"Pickens, SC",38933,2019,45077
30438,"Bedford, TN",38930,2019,47003
30439,"Rooks, KS",38930,2019,20163
30440,"Alleghany + Covington, VA*",38929,2019,51903
30441,"Benton, MO",38919,2019,29015
30442,"Dawes, NE",38911,2019,31045
30443,"Boyd, KY",38910,2019,21019
30444,"Wapello, IA",38902,2019,19179
30445,"Chautauqua, KS",38894,2019,20019
30446,"Washington, KY",38892,2019,21229
30447,"Hardin, TN",38889,2019,47071
30448,"Jones, MS",38863,2019,28067
30449,"Hancock, KY",38854,2019,21091
30450,"Kiowa, OK",38851,2019,40075
30451,"Conway, AR",38848,2019,05029
30452,"Ottawa, OK",38840,2019,40115
30453,"Grant, IN",38834,2019,18053
30454,"Parke, IN",38832,2019,18121
30455,"Oxford, ME",38807,2019,23017
30456,"Henry, IN",38800,2019,18065
30457,"Madison, IN",38798,2019,18095
30458,"Webster, MS",38797,2019,28155
30459,"Northampton, NC",38795,2019,37131
30460,"Liberty, TX",38782,2019,48291
30461,"Brown, OH",38782,2019,39015
30462,"Oceana, MI",38782,2019,26127
30463,"Appomattox, VA",38778,2019,51011
30464,"Box Elder, UT",38767,2019,49003
30465,"Shelby, MO",38764,2019,29205
30466,"Vigo, IN",38758,2019,18167
30467,"Sullivan, MO",38752,2019,29211
30468,"Isabella, MI",38752,2019,26073
30469,"Sierra, NM",38740,2019,35051
30470,"Knox, IL",38735,2019,17095
30471,"Tillman, OK",38731,2019,40141
30472,"Floyd, GA",38728,2019,13115
30473,"Morgan, WV",38714,2019,54065
30474,"Lincoln, OK",38712,2019,40081
30475,"Wilkes, NC",38707,2019,37193
30476,"Bienville, LA",38701,2019,22013
30477,"Mayes, OK",38648,2019,40097
30478,"Cumberland, TN",38644,2019,47035
30479,"Pulaski, KY",38638,2019,21199
30480,"Randolph, MO",38637,2019,29175
30481,"St. Lawrence, NY",38622,2019,36089
30482,"Tyrrell, NC",38620,2019,37177
30483,"Carter, MO",38618,2019,29035
30484,"Ford, KS",38616,2019,20057
30485,"Richland, LA",38599,2019,22083
30486,"Rich, UT",38596,2019,49033
30487,"Titus, TX",38592,2019,48449
30488,"Somerset, ME",38588,2019,23025
30489,"Allen, LA",38584,2019,22003
30490,"Delaware, IN",38575,2019,18035
30491,"Winn, LA",38554,2019,22127
30492,"Simpson, MS",38552,2019,28127
30493,"Avoyelles, LA",38550,2019,22009
30494,"Craighead, AR",38548,2019,05031
30495,"Benewah, ID",38548,2019,16009
30496,"Lincoln, MT",38546,2019,30053
30497,"Jackson, MS",38539,2019,28059
30498,"Washington, AL",38520,2019,01129
30499,"Pawnee, OK",38516,2019,40117
30500,"Drew, AR",38502,2019,05043
30501,"Alcorn, MS",38495,2019,28003
30502,"Payne, OK",38480,2019,40119
30503,"Hamblen, TN",38474,2019,47063
30504,"Jefferson, TN",38471,2019,47089
30505,"Oglethorpe, GA",38466,2019,13221
30506,"Rockingham, NC",38459,2019,37157
30507,"Ross, OH",38450,2019,39141
30508,"Franklin, NC",38449,2019,37069
30509,"Jones, GA",38448,2019,13169
30510,"Fulton, IL",38444,2019,17057
30511,"Choctaw, AL",38436,2019,01023
30512,"St. Joseph, MI",38434,2019,26149
30513,"Delta, CO",38428,2019,08029
30514,"Marion, FL",38420,2019,12083
30515,"Baxter, AR",38411,2019,05005
30516,"Warren, KY",38409,2019,21227
30517,"Henry + Martinsville, VA*",38408,2019,51929
30518,"Ferry, WA",38392,2019,53019
30519,"Cass, IL",38389,2019,17017
30520,"Muskogee, OK",38384,2019,40101
30521,"Todd, KY",38382,2019,21219
30522,"Clark, AR",38382,2019,05019
30523,"Gladwin, MI",38380,2019,26051
30524,"Madison, GA",38376,2019,13195
30525,"Montgomery, NC",38364,2019,37123
30526,"Barrow, GA",38359,2019,13013
30527,"Randolph, IN",38356,2019,18135
30528,"Merced, CA",38355,2019,06047
30529,"Boundary, ID",38352,2019,16021
30530,"Covington, MS",38341,2019,28031
30531,"Millard, UT",38330,2019,49027
30532,"Cumberland, VA",38323,2019,51049
30533,"Atchison, KS",38272,2019,20005
30534,"Lauderdale, AL",38268,2019,01077
30535,"Leflore, MS",38267,2019,28083
30536,"Conejos, CO",38262,2019,08021
30537,"Peach, GA",38258,2019,13225
30538,"Ashley, AR",38258,2019,05003
30539,"Chicot, AR",38258,2019,05017
30540,"Cleveland, NC",38247,2019,37045
30541,"Desha, AR",38244,2019,05041
30542,"Grant, KY",38237,2019,21081
30543,"Fayette, WV",38225,2019,54019
30544,"Sabine, LA",38219,2019,22085
30545,"Greenwood, SC",38219,2019,45047
30546,"Hampshire, WV",38208,2019,54027
30547,"Clinton, IN",38205,2019,18023
30548,"Sabine, TX",38199,2019,48403
30549,"Moniteau, MO",38190,2019,29135
30550,"Calloway, KY",38184,2019,21035
30551,"Mercer, WV",38167,2019,54055
30552,"Santa Cruz, AZ",38158,2019,04023
30553,"Oneida, ID",38152,2019,16071
30554,"Woodruff, AR",38151,2019,05147
30555,"Franklin, IL",38146,2019,17055
30556,"Marion, MS",38139,2019,28091
30557,"Weakley, TN",38132,2019,47183
30558,"Crawford, OH",38132,2019,39033
30559,"Union, KY",38130,2019,21225
30560,"Haralson, GA",38099,2019,13143
30561,"Harrison, MS",38095,2019,28047
30562,"Washington, NC",38091,2019,37187
30563,"Columbia, AR",38088,2019,05027
30564,"Jerome, ID",38080,2019,16053
30565,"Alfalfa, OK",38040,2019,40003
30566,"Campbell + Lynchburg, VA*",38030,2019,51911
30567,"Montmorency, MI",38019,2019,26119
30568,"Tippah, MS",38015,2019,28139
30569,"Giles, TN",38010,2019,47055
30570,"Taliaferro, GA",38006,2019,13265
30571,"Amherst, VA",38001,2019,51009
30572,"Logan, IL",37986,2019,17107
30573,"Neshoba, MS",37986,2019,28099
30574,"Carroll, KY",37981,2019,21041
30575,"Tate, MS",37971,2019,28137
30576,"Ripley, MO",37963,2019,29181
30577,"Crittenden, AR",37959,2019,05035
30578,"Pearl River, MS",37959,2019,28109
30579,"Dooly, GA",37946,2019,13093
30580,"Marshall, OK",37945,2019,40095
30581,"Sanilac, MI",37943,2019,26151
30582,"Clarke, MS",37943,2019,28023
30583,"Hale, AL",37933,2019,01065
30584,"Carroll, MS",37929,2019,28015
30585,"Wetzel, WV",37915,2019,54103
30586,"Sampson, NC",37915,2019,37163
30587,"Alamosa, CO",37877,2019,08003
30588,"Hancock, MS",37872,2019,28045
30589,"Montgomery + Radford, VA*",37871,2019,51933
30590,"Woodson, KS",37865,2019,20207
30591,"Clinch, GA",37853,2019,13065
30592,"Halifax, NC",37842,2019,37083
30593,"Webster, GA",37833,2019,13307
30594,"Newton, TX",37833,2019,48351
30595,"Roscommon, MI",37833,2019,26143
30596,"Talbot, GA",37832,2019,13263
30597,"Johnston, OK",37832,2019,40069
30598,"Cherokee, AL",37831,2019,01019
30599,"Bollinger, MO",37825,2019,29017
30600,"Crenshaw, AL",37819,2019,01041
30601,"Vermillion, IN",37809,2019,18165
30602,"Scott, IN",37801,2019,18143
30603,"Terry, TX",37797,2019,48445
30604,"Doña Ana, NM",37786,2019,35013
30605,"Las Animas, CO",37779,2019,08071
30606,"Pike, AL",37774,2019,01109
30607,"Polk, FL",37771,2019,12105
30608,"Mecklenburg, VA",37765,2019,51117
30609,"Brown, IL",37755,2019,17009
30610,"Milam, TX",37751,2019,48331
30611,"Richmond, VA",37734,2019,51159
30612,"Banks, GA",37730,2019,13011
30613,"Lowndes, GA",37727,2019,13185
30614,"Butler, AL",37702,2019,01013
30615,"Bryan, OK",37699,2019,40013
30616,"Greene, IL",37697,2019,17061
30617,"Tift, GA",37694,2019,13277
30618,"Christian, KY",37688,2019,21047
30619,"Marshall, AL",37683,2019,01095
30620,"Pulaski, IL",37677,2019,17153
30621,"Jackson, AR",37677,2019,05067
30622,"Colbert, AL",37669,2019,01033
30623,"Elk, KS",37657,2019,20049
30624,"Tazewell, VA",37642,2019,51185
30625,"Tuscaloosa, AL",37637,2019,01125
30626,"Richmond, GA",37625,2019,13245
30627,"Massac, IL",37624,2019,17127
30628,"Bond, IL",37606,2019,17005
30629,"Orange, IN",37595,2019,18117
30630,"Saguache, CO",37591,2019,08109
30631,"Clarke, AL",37590,2019,01025
30632,"Wexford, MI",37582,2019,26165
30633,"Jefferson, ID",37580,2019,16051
30634,"Henderson, TN",37571,2019,47077
30635,"Audrain, MO",37568,2019,29007
30636,"Sequatchie, TN",37563,2019,47153
30637,"McMinn, TN",37560,2019,47107
30638,"Bastrop, TX",37552,2019,48021
30639,"Burke, NC",37543,2019,37023
30640,"Jay, IN",37538,2019,18075
30641,"Newaygo, MI",37537,2019,26123
30642,"Pettis, MO",37522,2019,29159
30643,"Imperial, CA",37511,2019,06025
30644,"Taney, MO",37510,2019,29213
30645,"Fremont (includes Yellowstone Park), ID",37493,2019,16043
30646,"Miller, MO",37489,2019,29131
30647,"Ashe, NC",37464,2019,37009
30648,"McCone, MT",37452,2019,30055
30649,"Norman, MN",37446,2019,27107
30650,"McIntosh, OK",37441,2019,40091
30651,"Stoddard, MO",37436,2019,29207
30652,"Larue, KY",37434,2019,21123
30653,"Knox, MO",37434,2019,29103
30654,"Clay, IN",37431,2019,18021
30655,"Grimes, TX",37428,2019,48185
30656,"Perry, IN",37425,2019,18123
30657,"Bracken, KY",37402,2019,21023
30658,"Harrison, KY",37370,2019,21097
30659,"Troup, GA",37363,2019,13285
30660,"McDuffie, GA",37358,2019,13189
30661,"Nye, NV",37341,2019,32023
30662,"Saluda, SC",37337,2019,45081
30663,"Madison, NC",37331,2019,37115
30664,"Johnson, MO",37324,2019,29101
30665,"Mitchell, NC",37310,2019,37121
30666,"Dale, AL",37301,2019,01045
30667,"Perry, AR",37298,2019,05105
30668,"Saline, MO",37290,2019,29195
30669,"Taos, NM",37280,2019,35055
30670,"Cannon, TN",37279,2019,47015
30671,"Etowah, AL",37278,2019,01055
30672,"Logan, WV",37262,2019,54045
30673,"Pittsylvania + Danville, VA*",37261,2019,51939
30674,"Smyth, VA",37261,2019,51173
30675,"Early, GA",37261,2019,13099
30676,"New Madrid, MO",37248,2019,29143
30677,"Quay, NM",37243,2019,35037
30678,"Cherokee, TX",37239,2019,48073
30679,"Tuscola, MI",37232,2019,26157
30680,"Bolivar, MS",37231,2019,28011
30681,"Highland, OH",37227,2019,39071
30682,"Monroe, MS",37215,2019,28095
30683,"Marion, KY",37210,2019,21155
30684,"Perry, IL",37193,2019,17145
30685,"Douglas, GA",37190,2019,13097
30686,"Greene, TN",37188,2019,47059
30687,"Glacier, MT",37174,2019,30035
30688,"Crisp, GA",37162,2019,13081
30689,"Montgomery, KS",37140,2019,20125
30690,"Pinal, AZ",37139,2019,04021
30691,"Bingham, ID",37124,2019,16011
30692,"Blackford, IN",37122,2019,18009
30693,"Gadsden, FL",37121,2019,12039
30694,"Caldwell, NC",37101,2019,37027
30695,"Jefferson, OK",37098,2019,40067
30696,"Woodward, OK",37091,2019,40153
30697,"Lafayette, AR",37076,2019,05073
30698,"Barren, KY",37058,2019,21009
30699,"Madison, KY",37058,2019,21151
30700,"Wayne, MS",37056,2019,28153
30701,"Harrison, MO",37056,2019,29081
30702,"White, AR",37052,2019,05145
30703,"Monroe, OH",37052,2019,39111
30704,"Logan, KY",37050,2019,21141
30705,"Bland, VA",37048,2019,51021
30706,"Russell, KY",37047,2019,21207
30707,"Preston, WV",37046,2019,54077
30708,"Edgecombe, NC",37042,2019,37065
30709,"Elmore, ID",37037,2019,16039
30710,"Coahoma, MS",37023,2019,28027
30711,"Seward, KS",37022,2019,20175
30712,"Yalobusha, MS",37012,2019,28161
30713,"Crawford, MI",36997,2019,26039
30714,"Buchanan, VA",36995,2019,51027
30715,"Mecosta, MI",36991,2019,26107
30716,"Yuma, AZ*",36985,2019,04027
30717,"Jackson, AL",36974,2019,01071
30718,"Claiborne, LA",36973,2019,22027
30719,"Levy, FL",36973,2019,12075
30720,"Worth, MO",36959,2019,29227
30721,"Osage, OK",36955,2019,40113
30722,"Yancey, NC",36935,2019,37199
30723,"Costilla, CO",36931,2019,08023
30724,"El Paso, TX",36918,2019,48141
30725,"Simpson, KY",36913,2019,21213
30726,"Beckham, OK",36909,2019,40009
30727,"Bronx, NY",36906,2019,36005
30728,"Crawford, MO",36897,2019,29055
30729,"Sanders, MT",36896,2019,30089
30730,"Garrard, KY",36894,2019,21079
30731,"Graham, NC",36892,2019,37075
30732,"Clarendon, SC",36890,2019,45027
30733,"Roberts, SD",36873,2019,46109
30734,"Marion, OH",36868,2019,39101
30735,"Washington, ID",36856,2019,16087
30736,"Gilmer, GA",36854,2019,13123
30737,"Apache, AZ",36849,2019,04001
30738,"Clay, NC",36839,2019,37043
30739,"Laurens, GA",36838,2019,13175
30740,"Pierce, GA",36836,2019,13229
30741,"Unicoi, TN",36825,2019,47171
30742,"Camden, GA",36819,2019,13039
30743,"Columbia, FL",36773,2019,12023
30744,"Sumter, GA",36771,2019,13261
30745,"Morehouse, LA",36767,2019,22067
30746,"San Miguel, NM",36764,2019,35047
30747,"Meriwether, GA",36760,2019,13199
30748,"Mercer, KY",36755,2019,21167
30749,"Summers, WV",36754,2019,54089
30750,"Calhoun, AL",36747,2019,01015
30751,"Pike, KY",36729,2019,21195
30752,"Lawrence, MS",36692,2019,28077
30753,"Clark, MO",36675,2019,29045
30754,"Houghton, MI",36666,2019,26061
30755,"Richmond, NC",36641,2019,37153
30756,"Falls, TX",36605,2019,48145
30757,"Washington, MS",36600,2019,28151
30758,"Meigs, OH",36580,2019,39105
30759,"Roosevelt, MT",36573,2019,30085
30760,"Del Norte, CA",36566,2019,06015
30761,"Sharkey, MS",36564,2019,28125
30762,"Blount, AL",36561,2019,01009
30763,"San Juan, NM",36545,2019,35045
30764,"Shoshone, ID",36532,2019,16079
30765,"Harnett, NC",36523,2019,37085
30766,"Pike, MO",36503,2019,29163
30767,"Forrest, MS",36496,2019,28035
30768,"Claiborne, TN",36496,2019,47025
30769,"Washita, OK",36486,2019,40149
30770,"Marshall, MS",36452,2019,28093
30771,"Okmulgee, OK",36448,2019,40111
30772,"Carroll + Galax, VA*",36447,2019,51913
30773,"Vance, NC",36444,2019,37181
30774,"Floyd, KY",36441,2019,21071
30775,"Schley, GA",36437,2019,13249
30776,"Halifax, VA",36432,2019,51083
30777,"Gordon, GA",36423,2019,13129
30778,"Latimer, OK",36410,2019,40077
30779,"Boone, AR",36400,2019,05009
30780,"Franklin, ID",36396,2019,16041
30781,"Osceola, FL",36376,2019,12097
30782,"Winston, MS",36364,2019,28159
30783,"Avery, NC",36363,2019,37011
30784,"Dougherty, GA",36363,2019,13095
30785,"Kings, CA",36350,2019,06031
30786,"Charlotte, VA",36348,2019,51037
30787,"Missaukee, MI",36342,2019,26113
30788,"Gilchrist, FL",36316,2019,12041
30789,"Warren, TN",36311,2019,47177
30790,"Jackson, NC",36309,2019,37099
30791,"Oregon, MO",36308,2019,29149
30792,"Carroll, TN",36289,2019,47017
30793,"McDowell, NC",36288,2019,37111
30794,"Jackson, OH",36275,2019,39079
30795,"Clearwater, ID",36262,2019,16035
30796,"Kinney, TX",36247,2019,48271
30797,"Franklin, MS",36226,2019,28037
30798,"Putnam, MO",36225,2019,29171
30799,"Stephens, GA",36224,2019,13257
30800,"Dunklin, MO",36196,2019,29069
30801,"Chilton, AL",36185,2019,01021
30802,"Colleton, SC",36173,2019,45029
30803,"Pickens, AL",36167,2019,01107
30804,"Wythe, VA",36159,2019,51197
30805,"Kalkaska, MI",36153,2019,26079
30806,"Delaware, OK",36139,2019,40041
30807,"Laurens, SC",36135,2019,45059
30808,"Bamberg, SC",36125,2019,45009
30809,"Mitchell, GA",36115,2019,13205
30810,"Upshur, WV",36108,2019,54097
30811,"Zavala, TX",36094,2019,48507
30812,"Anderson, TX",36093,2019,48001
30813,"Sullivan, IN",36089,2019,18153
30814,"Gratiot, MI",36083,2019,26057
30815,"Mason, WV",36082,2019,54053
30816,"Columbus, NC",36074,2019,37047
30817,"Branch, MI",36063,2019,26023
30818,"Jefferson, OR",36063,2019,41031
30819,"Otero, CO",36057,2019,08089
30820,"Monroe, TN",36054,2019,47123
30821,"Haskell, OK",36051,2019,40061
30822,"Cleburne, AL",36050,2019,01029
30823,"Pope, AR",36043,2019,05115
30824,"Rains, TX",36036,2019,48379
30825,"Catoosa, GA",36033,2019,13047
30826,"St. Bernard, LA",36025,2019,22087
30827,"Scotland, MO",36021,2019,29199
30828,"Wilkinson, GA",36020,2019,13319
30829,"Madison, MO",36012,2019,29123
30830,"Wheeler, OR",36011,2019,41069
30831,"Fayette, IL",36005,2019,17051
30832,"Adams, MS",36005,2019,28001
30833,"Butler, MO",36002,2019,29023
30834,"Sevier, UT",35989,2019,49041
30835,"Franklin, FL",35986,2019,12037
30836,"Barry, MO",35979,2019,29009
30837,"Laclede, MO",35978,2019,29105
30838,"Caswell, NC",35977,2019,37033
30839,"Decatur, IA",35977,2019,19053
30840,"Rhea, TN",35976,2019,47143
30841,"Lewis, TN",35972,2019,47101
30842,"Valencia, NM*",35965,2019,35061
30843,"Pemiscot, MO",35965,2019,29155
30844,"Independence, AR",35963,2019,05063
30845,"Polk, MO",35962,2019,29167
30846,"Sequoyah, OK",35960,2019,40135
30847,"Seminole, OK",35960,2019,40133
30848,"Tyler, TX",35944,2019,48457
30849,"Brooks, TX",35921,2019,48047
30850,"Chester, SC",35917,2019,45023
30851,"Vernon, MO",35898,2019,29217
30852,"Hale, TX",35897,2019,48189
30853,"Maries, MO",35893,2019,29125
30854,"Bennett, SD",35893,2019,46007
